# r  u  V_H  V_x  V_c  V_eff
2.240000000010e-01 6.789946311967e-01 3.069312220152e+00 -1.117744957281e+00 -8.218708445715e-02 1.869380178414e+00
2.250000000010e-01 6.807194977224e-01 3.067580313916e+00 -1.116317207612e+00 -8.215283567781e-02 1.869110270626e+00
2.260000000010e-01 6.824355839392e-01 3.065845508953e+00 -1.114891628499e+00 -8.211860107623e-02 1.868835279377e+00
2.270000000010e-01 6.841429210180e-01 3.064107832663e+00 -1.113468216560e+00 -8.208438066070e-02 1.868555235442e+00
2.280000000010e-01 6.858415400280e-01 3.062367312296e+00 -1.112046968413e+00 -8.205017443942e-02 1.868270169444e+00
2.290000000010e-01 6.875314719376e-01 3.060623974954e+00 -1.110627880678e+00 -8.201598242052e-02 1.867980111855e+00
2.300000000010e-01 6.892127476137e-01 3.058877847588e+00 -1.109210949979e+00 -8.198180461202e-02 1.867685092997e+00
2.310000000010e-01 6.908853978229e-01 3.057128957002e+00 -1.107796172939e+00 -8.194764102186e-02 1.867385143041e+00
2.320000000010e-01 6.925494532313e-01 3.055377329855e+00 -1.106383546185e+00 -8.191349165789e-02 1.867080292012e+00
2.330000000010e-01 6.942049444049e-01 3.053622992658e+00 -1.104973066346e+00 -8.187935652788e-02 1.866770569784e+00
2.340000000010e-01 6.958519018096e-01 3.051865971775e+00 -1.103564730050e+00 -8.184523563948e-02 1.866456006085e+00
2.350000000010e-01 6.974903558118e-01 3.050106293428e+00 -1.102158533931e+00 -8.181112900030e-02 1.866136630497e+00
2.360000000010e-01 6.991203366788e-01 3.048343983693e+00 -1.100754474623e+00 -8.177703661782e-02 1.865812472452e+00
2.370000000010e-01 7.007418745786e-01 3.046579068504e+00 -1.099352548762e+00 -8.174295849946e-02 1.865483561242e+00
2.380000000010e-01 7.023549995803e-01 3.044811573650e+00 -1.097952752986e+00 -8.170889465254e-02 1.865149926011e+00
2.390000000010e-01 7.039597416547e-01 3.043041524779e+00 -1.096555083936e+00 -8.167484508431e-02 1.864811595759e+00
2.400000000010e-01 7.055561306742e-01 3.041268947400e+00 -1.095159538254e+00 -8.164080980192e-02 1.864468599344e+00
2.410000000010e-01 7.071441964132e-01 3.039493866879e+00 -1.093766112586e+00 -8.160678881243e-02 1.864120965480e+00
2.420000000010e-01 7.087239685485e-01 3.037716308441e+00 -1.092374803579e+00 -8.157278212284e-02 1.863768722739e+00
2.430000000010e-01 7.102954766593e-01 3.035936297175e+00 -1.090985607881e+00 -8.153878974005e-02 1.863411899553e+00
2.440000000010e-01 7.118587502276e-01 3.034153858029e+00 -1.089598522145e+00 -8.150481167088e-02 1.863050524212e+00
2.450000000010e-01 7.134138186387e-01 3.032369015814e+00 -1.088213543025e+00 -8.147084792206e-02 1.862684624867e+00
2.460000000010e-01 7.149607111810e-01 3.030581795204e+00 -1.086830667176e+00 -8.143689850026e-02 1.862314229528e+00
2.470000000010e-01 7.164994570466e-01 3.028792220736e+00 -1.085449891257e+00 -8.140296341204e-02 1.861939366067e+00
2.480000000010e-01 7.180300853314e-01 3.027000316812e+00 -1.084071211929e+00 -8.136904266389e-02 1.861560062219e+00
2.490000000010e-01 7.195526250357e-01 3.025206107699e+00 -1.082694625856e+00 -8.133513626223e-02 1.861176345581e+00
2.500000000010e-01 7.210671050639e-01 3.023409617529e+00 -1.081320129704e+00 -8.130124421340e-02 1.860788243612e+00
2.510000000010e-01 7.225735542252e-01 3.021610870299e+00 -1.079947720140e+00 -8.126736652363e-02 1.860395783636e+00
2.520000000010e-01 7.240720012339e-01 3.019809889876e+00 -1.078577393836e+00 -8.123350319910e-02 1.859998992841e+00
2.530000000010e-01 7.255624747093e-01 3.018006699991e+00 -1.077209147465e+00 -8.119965424592e-02 1.859597898281e+00
2.540000000010e-01 7.270450031762e-01 3.016201324247e+00 -1.075842977702e+00 -8.116581967008e-02 1.859192526875e+00
2.550000000010e-01 7.285196150653e-01 3.014393786113e+00 -1.074478881227e+00 -8.113199947753e-02 1.858782905408e+00
2.560000000010e-01 7.299863387132e-01 3.012584108928e+00 -1.073116854721e+00 -8.109819367413e-02 1.858369060534e+00
2.570000000010e-01 7.314452023629e-01 3.010772315903e+00 -1.071756894866e+00 -8.106440226566e-02 1.857951018771e+00
2.580000000010e-01 7.328962341636e-01 3.008958430118e+00 -1.070398998350e+00 -8.103062525783e-02 1.857528806510e+00
2.590000000010e-01 7.343394621718e-01 3.007142474524e+00 -1.069043161862e+00 -8.099686265626e-02 1.857102450006e+00
2.600000000010e-01 7.357749143506e-01 3.005324471947e+00 -1.067689382093e+00 -8.096311446652e-02 1.856671975388e+00
2.610000000010e-01 7.372026185709e-01 3.003504445083e+00 -1.066337655737e+00 -8.092938069408e-02 1.856237408652e+00
2.620000000010e-01 7.386226026108e-01 3.001682416502e+00 -1.064987979492e+00 -8.089566134434e-02 1.855798775665e+00
2.630000000010e-01 7.400348941565e-01 2.999858408649e+00 -1.063640350059e+00 -8.086195642263e-02 1.855356102168e+00
2.640000000010e-01 7.414395208022e-01 2.998032443844e+00 -1.062294764139e+00 -8.082826593421e-02 1.854909413771e+00
2.650000000010e-01 7.428365100506e-01 2.996204544279e+00 -1.060951218438e+00 -8.079458988427e-02 1.854458735957e+00
2.660000000010e-01 7.442258893131e-01 2.994374732027e+00 -1.059609709664e+00 -8.076092827791e-02 1.854004094084e+00
2.670000000010e-01 7.456076859098e-01 2.992543029033e+00 -1.058270234530e+00 -8.072728112017e-02 1.853545513383e+00
2.680000000010e-01 7.469819270701e-01 2.990709457122e+00 -1.056932789749e+00 -8.069364841602e-02 1.853083018957e+00
2.690000000010e-01 7.483486399329e-01 2.988874037995e+00 -1.055597372039e+00 -8.066003017034e-02 1.852616635786e+00
2.700000000010e-01 7.497078515469e-01 2.987036793234e+00 -1.054263978118e+00 -8.062642638796e-02 1.852146388727e+00
2.710000000010e-01 7.510595888704e-01 2.985197744296e+00 -1.052932604711e+00 -8.059283707363e-02 1.851672302511e+00
2.720000000010e-01 7.524038787724e-01 2.983356912521e+00 -1.051603248543e+00 -8.055926223203e-02 1.851194401746e+00
2.730000000010e-01 7.537407480320e-01 2.981514319128e+00 -1.050275906344e+00 -8.052570186778e-02 1.850712710917e+00
2.740000000010e-01 7.550702233392e-01 2.979669985217e+00 -1.048950574845e+00 -8.049215598540e-02 1.850227254387e+00
2.750000000010e-01 7.563923312952e-01 2.977823931770e+00 -1.047627250781e+00 -8.045862458937e-02 1.849738056400e+00
2.760000000010e-01 7.577070984121e-01 2.975976179648e+00 -1.046305930890e+00 -8.042510768411e-02 1.849245141074e+00
2.770000000010e-01 7.590145511138e-01 2.974126749599e+00 -1.044986611914e+00 -8.039160527393e-02 1.848748532412e+00
2.780000000010e-01 7.603147157359e-01 2.972275662252e+00 -1.043669290596e+00 -8.035811736310e-02 1.848248254292e+00
2.790000000010e-01 7.616076185261e-01 2.970422938119e+00 -1.042353963685e+00 -8.032464395583e-02 1.847744330478e+00
2.800000000010e-01 7.628932856443e-01 2.968568597597e+00 -1.041040627931e+00 -8.029118505625e-02 1.847236784610e+00
2.810000000010e-01 7.641717431632e-01 2.966712660969e+00 -1.039729280087e+00 -8.025774066841e-02 1.846725640214e+00
2.820000000010e-01 7.654430170681e-01 2.964855148403e+00 -1.038419916910e+00 -8.022431079633e-02 1.846210920697e+00
2.830000000010e-01 7.667071332574e-01 2.962996079952e+00 -1.037112535160e+00 -8.019089544393e-02 1.845692649348e+00
2.840000000010e-01 7.679641175430e-01 2.961135475557e+00 -1.035807131601e+00 -8.015749461507e-02 1.845170849341e+00
2.850000000010e-01 7.692139956502e-01 2.959273355045e+00 -1.034503702999e+00 -8.012410831356e-02 1.844645543732e+00
2.860000000010e-01 7.704567932184e-01 2.957409738132e+00 -1.033202246124e+00 -8.009073654314e-02 1.844116755465e+00
2.870000000010e-01 7.716925358008e-01 2.955544644422e+00 -1.031902757749e+00 -8.005737930748e-02 1.843584507366e+00
2.880000000010e-01 7.729212488652e-01 2.953678093407e+00 -1.030605234649e+00 -8.002403661018e-02 1.843048822148e+00
2.890000000010e-01 7.741429577939e-01 2.951810104471e+00 -1.029309673606e+00 -7.999070845480e-02 1.842509722410e+00
2.900000000010e-01 7.753576878842e-01 2.949940696884e+00 -1.028016071401e+00 -7.995739484480e-02 1.841967230638e+00
2.910000000010e-01 7.765654643484e-01 2.948069889811e+00 -1.026724424822e+00 -7.992409578362e-02 1.841421369206e+00
2.920000000010e-01 7.777663123144e-01 2.946197702306e+00 -1.025434730657e+00 -7.989081127461e-02 1.840872160374e+00
2.930000000010e-01 7.789602568254e-01 2.944324153313e+00 -1.024146985699e+00 -7.985754132106e-02 1.840319626293e+00
2.940000000010e-01 7.801473228407e-01 2.942449261672e+00 -1.022861186746e+00 -7.982428592620e-02 1.839763788999e+00
2.950000000010e-01 7.813275352359e-01 2.940573046112e+00 -1.021577330597e+00 -7.979104509320e-02 1.839204670422e+00
2.960000000010e-01 7.825009188026e-01 2.938695525259e+00 -1.020295414055e+00 -7.975781882518e-02 1.838642292379e+00
2.970000000010e-01 7.836674982494e-01 2.936816717630e+00 -1.019015433927e+00 -7.972460712518e-02 1.838076676579e+00
2.980000000010e-01 7.848272982017e-01 2.934936641638e+00 -1.017737387022e+00 -7.969140999620e-02 1.837507844620e+00
2.990000000010e-01 7.859803432020e-01 2.933055315590e+00 -1.016461270156e+00 -7.965822744116e-02 1.836935817993e+00
3.000000000010e-01 7.871266577102e-01 2.931172757689e+00 -1.015187080144e+00 -7.962505946293e-02 1.836360618082e+00
3.010000000010e-01 7.882662661039e-01 2.929288986033e+00 -1.013914813807e+00 -7.959190606432e-02 1.835782266162e+00
3.020000000010e-01 7.893991926786e-01 2.927404018619e+00 -1.012644467970e+00 -7.955876724809e-02 1.835200783401e+00
3.030000000010e-01 7.905254616480e-01 2.925517873338e+00 -1.011376039460e+00 -7.952564301692e-02 1.834616190861e+00
3.040000000010e-01 7.916450971442e-01 2.923630567980e+00 -1.010109525108e+00 -7.949253337346e-02 1.834028509499e+00
3.050000000010e-01 7.927581232178e-01 2.921742120234e+00 -1.008844921749e+00 -7.945943832028e-02 1.833437760165e+00
3.060000000010e-01 7.938645638384e-01 2.919852547686e+00 -1.007582226221e+00 -7.942635785990e-02 1.832843963605e+00
3.070000000010e-01 7.949644428949e-01 2.917961867822e+00 -1.006321435367e+00 -7.939329199478e-02 1.832247140461e+00
3.080000000010e-01 7.960577841953e-01 2.916070098028e+00 -1.005062546032e+00 -7.936024072734e-02 1.831647311269e+00
3.090000000010e-01 7.971446114675e-01 2.914177255587e+00 -1.003805555064e+00 -7.932720405991e-02 1.831044496464e+00
3.100000000010e-01 7.982249483592e-01 2.912283357688e+00 -1.002550459317e+00 -7.929418199481e-02 1.830438716376e+00
3.110000000010e-01 7.992988184381e-01 2.910388421417e+00 -1.001297255647e+00 -7.926117453426e-02 1.829829991235e+00
3.120000000010e-01 8.003662451926e-01 2.908492463763e+00 -1.000045940915e+00 -7.922818168044e-02 1.829218341168e+00
3.130000000010e-01 8.014272520314e-01 2.906595501616e+00 -9.987965119831e-01 -7.919520343550e-02 1.828603786198e+00
3.140000000010e-01 8.024818622843e-01 2.904697551772e+00 -9.975489657199e-01 -7.916223980149e-02 1.827986346250e+00
3.150000000010e-01 8.035300992020e-01 2.902798630925e+00 -9.963032989961e-01 -7.912929078045e-02 1.827366041149e+00
3.160000000010e-01 8.045719859567e-01 2.900898755677e+00 -9.950595086866e-01 -7.909635637434e-02 1.826742890617e+00
3.170000000010e-01 8.056075456423e-01 2.898997942533e+00 -9.938175916699e-01 -7.906343658507e-02 1.826116914278e+00
3.180000000010e-01 8.066368012744e-01 2.897096207900e+00 -9.925775448284e-01 -7.903053141450e-02 1.825488131657e+00
3.190000000010e-01 8.076597757906e-01 2.895193568094e+00 -9.913393650481e-01 -7.899764086443e-02 1.824856562182e+00
3.200000000010e-01 8.086764920510e-01 2.893290039334e+00 -9.901030492187e-01 -7.896476493663e-02 1.824222225179e+00
3.210000000010e-01 8.096869728382e-01 2.891385637745e+00 -9.888685942338e-01 -7.893190363278e-02 1.823585139879e+00
3.220000000010e-01 8.106912408577e-01 2.889480379361e+00 -9.876359969908e-01 -7.889905695455e-02 1.822945325415e+00
3.230000000010e-01 8.116893187380e-01 2.887574280119e+00 -9.864052543907e-01 -7.886622490354e-02 1.822302800825e+00
3.240000000010e-01 8.126812290307e-01 2.885667355867e+00 -9.851763633384e-01 -7.883340748128e-02 1.821657585047e+00
3.250000000010e-01 8.136669942113e-01 2.883759622358e+00 -9.839493207428e-01 -7.880060468927e-02 1.821009696926e+00
3.260000000010e-01 8.146466366787e-01 2.881851095257e+00 -9.827241235163e-01 -7.876781652896e-02 1.820359155212e+00
3.270000000010e-01 8.156201787560e-01 2.879941790135e+00 -9.815007685754e-01 -7.873504300175e-02 1.819705978558e+00
3.280000000010e-01 8.165876426906e-01 2.878031722473e+00 -9.802792528403e-01 -7.870228410898e-02 1.819050185523e+00
3.290000000010e-01 8.175490506543e-01 2.876120907661e+00 -9.790595732351e-01 -7.866953985195e-02 1.818391794574e+00
3.300000000010e-01 8.185044247436e-01 2.874209361001e+00 -9.778417266877e-01 -7.863681023190e-02 1.817730824082e+00
3.310000000010e-01 8.194537869800e-01 2.872297097705e+00 -9.766257101301e-01 -7.860409525003e-02 1.817067292325e+00
3.320000000010e-01 8.203971593101e-01 2.870384132895e+00 -9.754115204978e-01 -7.857139490749e-02 1.816401217490e+00
3.330000000010e-01 8.213345636061e-01 2.868470481607e+00 -9.741991547306e-01 -7.853870920539e-02 1.815732617671e+00
3.340000000010e-01 8.222660216658e-01 2.866556158786e+00 -9.729886097719e-01 -7.850603814476e-02 1.815061510869e+00
3.350000000010e-01 8.231915552127e-01 2.864641179292e+00 -9.717798825691e-01 -7.847338172662e-02 1.814387914996e+00
3.360000000010e-01 8.241111858967e-01 2.862725557896e+00 -9.705729700738e-01 -7.844073995193e-02 1.813711847871e+00
3.370000000010e-01 8.250249352939e-01 2.860809309285e+00 -9.693678692410e-01 -7.840811282159e-02 1.813033327222e+00
3.380000000010e-01 8.259328249072e-01 2.858892448057e+00 -9.681645770301e-01 -7.837550033647e-02 1.812352370690e+00
3.390000000010e-01 8.268348761660e-01 2.856974988725e+00 -9.669630904043e-01 -7.834290249739e-02 1.811668995823e+00
3.400000000010e-01 8.277311104270e-01 2.855056945718e+00 -9.657634063306e-01 -7.831031930511e-02 1.810983220083e+00
3.410000000010e-01 8.286215489742e-01 2.853138333380e+00 -9.645655217803e-01 -7.827775076035e-02 1.810295060839e+00
3.420000000010e-01 8.295062130191e-01 2.851219165968e+00 -9.633694337283e-01 -7.824519686381e-02 1.809604535376e+00
3.430000000010e-01 8.303851237008e-01 2.849299457658e+00 -9.621751391538e-01 -7.821265761611e-02 1.808911660888e+00
3.440000000010e-01 8.312583020865e-01 2.847379222542e+00 -9.609826350399e-01 -7.818013301785e-02 1.808216454484e+00
3.450000000010e-01 8.321257691716e-01 2.845458474626e+00 -9.597919183735e-01 -7.814762306955e-02 1.807518933183e+00
3.460000000010e-01 8.329875458801e-01 2.843537227837e+00 -9.586029861458e-01 -7.811512777173e-02 1.806819113919e+00
3.470000000010e-01 8.338436530644e-01 2.841615496017e+00 -9.574158353518e-01 -7.808264712484e-02 1.806117013541e+00
3.480000000010e-01 8.346941115059e-01 2.839693292928e+00 -9.562304629908e-01 -7.805018112930e-02 1.805412648808e+00
3.490000000010e-01 8.355389419152e-01 2.837770632250e+00 -9.550468660657e-01 -7.801772978545e-02 1.804706036399e+00
3.500000000010e-01 8.363781649322e-01 2.835847527581e+00 -9.538650415839e-01 -7.798529309365e-02 1.803997192903e+00
3.510000000010e-01 8.372118011264e-01 2.833923992438e+00 -9.526849865565e-01 -7.795287105415e-02 1.803286134828e+00
3.520000000010e-01 8.380398709969e-01 2.832000040261e+00 -9.515066979988e-01 -7.792046366721e-02 1.802572878595e+00
3.530000000010e-01 8.388623949732e-01 2.830075684406e+00 -9.503301729302e-01 -7.788807093302e-02 1.801857440543e+00
3.540000000010e-01 8.396793934147e-01 2.828150938153e+00 -9.491554083741e-01 -7.785569285173e-02 1.801139836927e+00
3.550000000010e-01 8.404908866115e-01 2.826225814700e+00 -9.479824013580e-01 -7.782332942345e-02 1.800420083919e+00
3.560000000010e-01 8.412968947843e-01 2.824300327169e+00 -9.468111489135e-01 -7.779098064826e-02 1.799698197608e+00
3.570000000010e-01 8.420974380848e-01 2.822374488603e+00 -9.456416480761e-01 -7.775864652618e-02 1.798974194001e+00
3.580000000010e-01 8.428925365958e-01 2.820448311966e+00 -9.444738958857e-01 -7.772632705721e-02 1.798248089023e+00
3.590000000010e-01 8.436822103313e-01 2.818521810146e+00 -9.433078893861e-01 -7.769402224128e-02 1.797519898518e+00
3.600000000010e-01 8.444664792372e-01 2.816594995953e+00 -9.421436256253e-01 -7.766173207832e-02 1.796789638249e+00
3.610000000010e-01 8.452453631910e-01 2.814667882122e+00 -9.409811016553e-01 -7.762945656817e-02 1.796057323898e+00
3.620000000010e-01 8.460188820023e-01 2.812740481309e+00 -9.398203145323e-01 -7.759719571067e-02 1.795322971066e+00
3.630000000010e-01 8.467870554130e-01 2.810812806097e+00 -9.386612613167e-01 -7.756494950561e-02 1.794586595275e+00
3.640000000010e-01 8.475499030972e-01 2.808884868992e+00 -9.375039390728e-01 -7.753271795273e-02 1.793848211967e+00
3.650000000010e-01 8.483074446620e-01 2.806956682426e+00 -9.363483448692e-01 -7.750050105175e-02 1.793107836505e+00
3.660000000010e-01 8.490596996473e-01 2.805028258755e+00 -9.351944757787e-01 -7.746829880232e-02 1.792365484174e+00
3.670000000010e-01 8.498066875261e-01 2.803099610261e+00 -9.340423288781e-01 -7.743611120408e-02 1.791621170179e+00
3.680000000010e-01 8.505484277048e-01 2.801170749153e+00 -9.328919012484e-01 -7.740393825663e-02 1.790874909648e+00
3.690000000010e-01 8.512849395231e-01 2.799241687566e+00 -9.317431899748e-01 -7.737177995951e-02 1.790126717632e+00
3.700000000010e-01 8.520162422549e-01 2.797312437561e+00 -9.305961921465e-01 -7.733963631225e-02 1.789376609103e+00
3.710000000010e-01 8.527423551077e-01 2.795383011128e+00 -9.294509048572e-01 -7.730750731431e-02 1.788624598957e+00
3.720000000010e-01 8.534632972234e-01 2.793453420183e+00 -9.283073252044e-01 -7.727539296515e-02 1.787870702013e+00
3.730000000010e-01 8.541790876783e-01 2.791523676570e+00 -9.271654502900e-01 -7.724329326417e-02 1.787114933016e+00
3.740000000010e-01 8.548897454832e-01 2.789593792062e+00 -9.260252772200e-01 -7.721120821072e-02 1.786357306632e+00
3.750000000010e-01 8.555952895840e-01 2.787663778361e+00 -9.248868031046e-01 -7.717913780416e-02 1.785597837453e+00
3.760000000010e-01 8.562957388614e-01 2.785733647098e+00 -9.237500250581e-01 -7.714708204376e-02 1.784836539996e+00
3.770000000010e-01 8.569911121314e-01 2.783803409832e+00 -9.226149401993e-01 -7.711504092878e-02 1.784073428704e+00
3.780000000010e-01 8.576814281457e-01 2.781873078054e+00 -9.214815456507e-01 -7.708301445846e-02 1.783308517944e+00
3.790000000010e-01 8.583667055913e-01 2.779942663182e+00 -9.203498385395e-01 -7.705100263196e-02 1.782541822011e+00
3.800000000010e-01 8.590469630916e-01 2.778012176568e+00 -9.192198159967e-01 -7.701900544846e-02 1.781773355123e+00
3.810000000010e-01 8.597222192056e-01 2.776081629494e+00 -9.180914751578e-01 -7.698702290705e-02 1.781003131429e+00
3.820000000010e-01 8.603924924290e-01 2.774151033170e+00 -9.169648131624e-01 -7.695505500683e-02 1.780231165001e+00
3.830000000010e-01 8.610578011938e-01 2.772220398743e+00 -9.158398271543e-01 -7.692310174684e-02 1.779457469842e+00
3.840000000010e-01 8.617181638688e-01 2.770289737287e+00 -9.147165142815e-01 -7.689116312609e-02 1.778682059880e+00
3.850000000010e-01 8.623735987598e-01 2.768359059811e+00 -9.135948716962e-01 -7.685923914356e-02 1.777904948972e+00
3.860000000010e-01 8.630241241098e-01 2.766428377257e+00 -9.124748965551e-01 -7.682732979819e-02 1.777126150903e+00
3.870000000010e-01 8.636697580989e-01 2.764497700497e+00 -9.113565860186e-01 -7.679543508890e-02 1.776345679389e+00
